PG.ProteinAccessions	PG.Genes	[1] 1766_HL_1_27_DIA_20251206105239.raw.PG.MS2Channel1	[2] 1765_HL_1_27_DIA_20251206090257.raw.PG.MS2Channel1	[3] 1764_HL_1_27_DIA_20251206071310.raw.PG.MS2Channel1	[4] 1784_HL_27_1_DIA.raw.PG.MS2Channel1	[5] 1783_HL_27_1_DIA.raw.PG.MS2Channel1	[6] 1782_HL_27_1_DIA.raw.PG.MS2Channel1	[7] 1781_HL_9_1_DIA.raw.PG.MS2Channel1	[8] 1780_HL_9_1_DIA.raw.PG.MS2Channel1	[9] 1779_HL_9_1_DIA.raw.PG.MS2Channel1	[10] 1778_HL_3_1_DIA.raw.PG.MS2Channel1	[11] 1777_HL_3_1_DIA.raw.PG.MS2Channel1	[12] 1776_HL_3_1_DIA.raw.PG.MS2Channel1	[13] 1775_HL_1_1_DIA.raw.PG.MS2Channel1	[14] 1774_HL_1_1_DIA.raw.PG.MS2Channel1	[15] 1773_HL_1_1_DIA.raw.PG.MS2Channel1	[16] 1772_HL_1_3_DIA.raw.PG.MS2Channel1	[17] 1771_HL_1_3_DIA.raw.PG.MS2Channel1	[18] 1770_HL_1_3_DIA.raw.PG.MS2Channel1	[19] 1769_HL_1_9_DIA.raw.PG.MS2Channel1	[20] 1768_HL_1_9_DIA.raw.PG.MS2Channel1	[21] 1767_HL_1_9_DIA_20251204151519.raw.PG.MS2Channel1	[1] 1766_HL_1_27_DIA_20251206105239.raw.PG.MS2Channel2	[2] 1765_HL_1_27_DIA_20251206090257.raw.PG.MS2Channel2	[3] 1764_HL_1_27_DIA_20251206071310.raw.PG.MS2Channel2	[4] 1784_HL_27_1_DIA.raw.PG.MS2Channel2	[5] 1783_HL_27_1_DIA.raw.PG.MS2Channel2	[6] 1782_HL_27_1_DIA.raw.PG.MS2Channel2	[7] 1781_HL_9_1_DIA.raw.PG.MS2Channel2	[8] 1780_HL_9_1_DIA.raw.PG.MS2Channel2	[9] 1779_HL_9_1_DIA.raw.PG.MS2Channel2	[10] 1778_HL_3_1_DIA.raw.PG.MS2Channel2	[11] 1777_HL_3_1_DIA.raw.PG.MS2Channel2	[12] 1776_HL_3_1_DIA.raw.PG.MS2Channel2	[13] 1775_HL_1_1_DIA.raw.PG.MS2Channel2	[14] 1774_HL_1_1_DIA.raw.PG.MS2Channel2	[15] 1773_HL_1_1_DIA.raw.PG.MS2Channel2	[16] 1772_HL_1_3_DIA.raw.PG.MS2Channel2	[17] 1771_HL_1_3_DIA.raw.PG.MS2Channel2	[18] 1770_HL_1_3_DIA.raw.PG.MS2Channel2	[19] 1769_HL_1_9_DIA.raw.PG.MS2Channel2	[20] 1768_HL_1_9_DIA.raw.PG.MS2Channel2	[21] 1767_HL_1_9_DIA_20251204151519.raw.PG.MS2Channel2
H0Y6P5	PTPRK	259.82952880859375	437.5500183105469	353.8678283691406	22.670909881591797	58.2695426940918	51.54191207885742	49.0548095703125	124.52916717529297	54.07459259033203	104.52722930908203	144.65921020507812	113.65431213378906	217.3903045654297	108.29273223876953	151.44461059570312	147.47605895996094	93.39988708496094	319.007568359375	257.9418640136719	99.4713363647461	278.8153991699219	67.94395446777344	11.992692947387695	NaN	355.26971435546875	696.9229125976562	592.9793701171875	408.60382080078125	564.800048828125	582.12548828125	352.1907958984375	182.77166748046875	403.6606140136719	285.2744445800781	289.515625	280.2310485839844	108.88870239257812	127.17737579345703	81.62935638427734	12.809061050415039	45.63998794555664	46.27240753173828
H0Y6V6	LMBR1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
H0Y6Y0;Q1RMZ1	BMT2	1055.1064453125	1156.494873046875	1120.8153076171875	128.87071228027344	142.3754119873047	180.45315551757812	176.37966918945312	182.75637817382812	111.43673706054688	435.42205810546875	300.447265625	448.72442626953125	609.9948120117188	468.63946533203125	584.5435180664062	983.0489501953125	884.90380859375	815.9440307617188	970.458740234375	954.8084716796875	916.520751953125	159.95057678222656	107.65402221679688	128.16403198242188	1099.4012451171875	941.8923950195312	1128.903564453125	923.5723266601562	843.4086303710938	1000.7222900390625	769.733642578125	816.8502197265625	854.6362915039062	527.7015380859375	579.564697265625	574.2369384765625	354.71331787109375	263.2304382324219	343.0953369140625	NaN	72.35171508789062	94.88681030273438
H0Y6Z7	PTPRF	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
H0Y711	WDR77	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
H0Y714;Q96G21	IMP4	22507.41796875	21643.3125	25178.50390625	1063.2645263671875	1242.4713134765625	1312.0660400390625	3834.28076171875	3908.213623046875	3984.3525390625	8633.51953125	7929.63525390625	8386.5107421875	15550.078125	14722.2431640625	15258.548828125	21851.18359375	22272.20703125	23856.00390625	27711.57421875	26013.25390625	22152.3671875	668.8414916992188	658.7898559570312	808.921630859375	15740.107421875	16766.6953125	17285.48046875	26098.671875	21163.16796875	19459.71484375	19517.56640625	15614.1123046875	15870.2578125	11838.6640625	11808.720703125	11415.619140625	5965.55078125	6307.361328125	6147.7265625	2168.934814453125	2383.1767578125	1969.756591796875
H0Y720	TNRC6B	383.1783447265625	341.02099609375	356.6561584472656	14.869500160217285	30.54069709777832	NaN	41.840274810791016	124.85841369628906	88.1375503540039	82.48420715332031	216.92127990722656	120.86907958984375	382.77923583984375	NaN	276.96710205078125	815.9547119140625	587.8496704101562	905.363037109375	814.2001953125	727.945556640625	769.98828125	13.743080139160156	74.17774200439453	19.296916961669922	579.8668823242188	755.7464599609375	NaN	519.3063354492188	588.8260498046875	600.7852783203125	310.7795104980469	201.41221618652344	296.7824401855469	338.8268737792969	NaN	205.05838012695312	208.8612060546875	235.11447143554688	101.56591033935547	86.14916229248047	131.6156768798828	150.22601318359375
H0Y723	POLR1C	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
H0Y742	SUN1	1912.99853515625	1570.178466796875	1798.455322265625	149.54141235351562	79.49803161621094	138.85952758789062	247.93612670898438	228.68740844726562	241.79443359375	468.013671875	582.1927490234375	403.3841857910156	717.052001953125	483.5830078125	726.8125	1915.565185546875	1645.9573974609375	1913.95166015625	1793.7158203125	1689.4998779296875	1933.763916015625	26.075971603393555	NaN	26.96986198425293	1616.84326171875	1705.9869384765625	1411.99365234375	1550.8465576171875	1952.536376953125	1693.35205078125	1132.177734375	1203.135986328125	1222.583984375	659.974853515625	350.6346740722656	512.093505859375	571.767822265625	423.190673828125	427.61578369140625	156.09347534179688	87.83130645751953	168.91390991210938
H0Y7J9	WNK2	394.1761779785156	281.789794921875	201.06317138671875	11.078490257263184	NaN	11.304759979248047	6.253353595733643	8.936256408691406	16.97922706604004	162.7202606201172	56.175540924072266	50.987953186035156	338.236572265625	250.15899658203125	100.96611785888672	79.97265625	55.58631896972656	165.18338012695312	163.816650390625	173.38540649414062	NaN	6.95048713684082	25.952911376953125	NaN	204.0166015625	NaN	217.26499938964844	171.5492706298828	111.78807830810547	129.13185119628906	266.15557861328125	274.66119384765625	64.60482788085938	191.2447967529297	140.83950805664062	66.46148681640625	NaN	2.676215887069702	18.321264266967773	13.671904563903809	8.14494800567627	NaN
H0Y7V8	CDC42BPA	837.3847045898438	715.3697509765625	1174.0252685546875	122.35672760009766	91.74751281738281	120.47071838378906	243.50439453125	245.6179656982422	68.94285583496094	444.0960388183594	298.9258728027344	515.1679077148438	1015.3453369140625	809.7682495117188	958.7277221679688	1036.8289794921875	1244.3935546875	1232.893310546875	1415.188720703125	1887.989990234375	2107.87548828125	52.16750717163086	85.90274810791016	92.63177490234375	1513.5433349609375	1548.564208984375	1515.7171630859375	1641.90478515625	1474.89892578125	1174.164794921875	1285.5721435546875	1123.464599609375	1387.332275390625	910.0474243164062	822.9633178710938	1241.586669921875	394.0083312988281	586.0884399414062	437.3018493652344	189.86000061035156	232.7594451904297	240.31553649902344
H0Y815	THOC2	390.20526123046875	447.8788757324219	164.71517944335938	13.984545707702637	NaN	8.365432739257812	NaN	NaN	NaN	104.95548248291016	102.784912109375	98.53385162353516	143.84385681152344	NaN	NaN	185.8203887939453	142.4662628173828	NaN	104.88446807861328	145.21810913085938	204.33392333984375	NaN	3.984051465988159	47.37662887573242	134.7949676513672	NaN	179.8336944580078	NaN	NaN	NaN	130.30810546875	42.20643615722656	107.48431396484375	199.1373291015625	NaN	NaN	32.3174934387207	55.555171966552734	NaN	31.767452239990234	30.92814064025879	13.239667892456055
H0Y860	STIM2	7049.22509765625	6909.82568359375	7204.87548828125	288.52862548828125	307.74365234375	352.1308898925781	770.0118408203125	738.2018432617188	830.4676513671875	2023.8341064453125	2073.144775390625	1904.863525390625	3528.018310546875	3902.15380859375	3375.072021484375	5455.6845703125	5319.6337890625	5370.2431640625	6533.42724609375	6637.359375	6349.25390625	205.57492065429688	271.6925354003906	317.9781494140625	6240.70361328125	7024.43408203125	6984.56103515625	6591.37841796875	6402.9697265625	6982.693359375	5355.22412109375	5576.07958984375	5768.6826171875	4048.48046875	3979.03564453125	4036.0361328125	1707.7376708984375	1610.942626953125	1550.5615234375	584.447509765625	583.5350341796875	435.46746826171875
H0Y8G9;Q15034	HERC3	421.2547607421875	663.2161865234375	505.7851257324219	75.27129364013672	176.17904663085938	124.63745880126953	142.7006072998047	141.38279724121094	86.34036254882812	199.57089233398438	293.6004333496094	251.56039428710938	446.5688171386719	450.2239074707031	459.09527587890625	727.3308715820312	772.112548828125	595.364013671875	839.56298828125	851.8876342773438	838.576904296875	NaN	100.15058135986328	NaN	582.9569091796875	817.0311889648438	763.8822631835938	842.5014038085938	819.077392578125	687.3707275390625	674.77734375	661.9052124023438	685.1458740234375	513.3411865234375	423.0950927734375	460.4529724121094	268.95135498046875	207.4429931640625	287.07427978515625	168.9309844970703	139.01773071289062	303.2667236328125
H0Y8U5	CTBP1	1995.9962158203125	2015.05517578125	2389.151611328125	152.50804138183594	203.352783203125	129.77194213867188	415.6971435546875	309.35125732421875	272.37884521484375	566.61669921875	1012.0343017578125	828.186767578125	1668.4591064453125	1348.9566650390625	1491.9398193359375	2201.965576171875	2797.23291015625	1945.6090087890625	2968.388916015625	2016.17919921875	2363.0146484375	82.3153305053711	34.874420166015625	54.37641143798828	2339.124267578125	2026.68994140625	2229.9765625	2670.661865234375	2239.003173828125	2538.25	1423.928466796875	2258.3203125	2226.329833984375	1316.9005126953125	1015.18603515625	1246.601806640625	575.0520629882812	623.889404296875	456.7581481933594	178.39825439453125	165.89002990722656	330.2218933105469
H0Y8U8	AFDN	9915.7529296875	10890.2470703125	11656.361328125	614.0918579101562	559.6670532226562	536.653076171875	1442.7220458984375	1353.3419189453125	1359.975830078125	2652.781005859375	3112.6689453125	2848.355224609375	5591.32861328125	5198.78515625	5232.833984375	7156.5341796875	6917.40234375	6873.6630859375	8965.275390625	7993.435546875	8253.869140625	458.03253173828125	571.7786254882812	578.8826293945312	7243.52197265625	8153.697265625	7785.45361328125	8221.05078125	7102.17333984375	7031.392578125	6076.12890625	6128.767578125	6472.52197265625	4469.8720703125	3991.142822265625	4534.5126953125	2210.09033203125	2257.729736328125	2145.422119140625	935.2403564453125	943.0151977539062	877.4356689453125
H0Y8W3	RGS14	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
H0Y8W5	ARHGAP10	3959.737060546875	3448.23095703125	4060.036376953125	126.70649719238281	179.0811004638672	57.88399124145508	245.72259521484375	387.0452575683594	190.14675903320312	965.8943481445312	1013.3836669921875	1403.9432373046875	1597.211181640625	1512.18798828125	1757.4195556640625	2316.688232421875	2973.1494140625	2773.7919921875	3114.184814453125	2660.784912109375	3826.2431640625	120.70088958740234	120.53207397460938	100.77490234375	3593.056884765625	3704.210205078125	3652.52294921875	3466.064697265625	2915.6796875	3403.02490234375	2757.45654296875	3104.61376953125	2824.05810546875	1806.2933349609375	1817.485107421875	1408.658203125	1013.6661987304688	903.9586791992188	678.3898315429688	202.83023071289062	292.494384765625	390.0287170410156
H0Y8X4	DNPH1	17359.787109375	13561.2841796875	16265.71484375	947.5845947265625	886.9738159179688	1117.347900390625	1969.3876953125	1851.7381591796875	2211.434326171875	4534.08154296875	3972.90576171875	4480.11083984375	7642.05517578125	7697.10888671875	7331.77880859375	12000.78125	11944.1572265625	12837.65234375	14202.8173828125	14994.99609375	14803.888671875	749.1196899414062	649.8154296875	692.91357421875	16125.009765625	15745.8662109375	16630.556640625	13094.474609375	13379.3076171875	13831.267578125	10419.59375	9924.330078125	10570.1064453125	7019.080078125	7255.53271484375	7177.06640625	4219.80224609375	3927.796875	4210.94970703125	1504.268798828125	1665.0394287109375	1675.44482421875
H0Y938;H0YAC7;P35606	COPB2	49898.6484375	51739.703125	48298.11328125	3223.717529296875	3481.20654296875	3321.968505859375	8375.458984375	8498.857421875	7721.75390625	17599.498046875	16832.26953125	16411.44140625	27797.09375	28995.26171875	25375.1796875	44443.2734375	45257.75390625	44687.35546875	52991.0703125	55050.87890625	53034.5859375	2038.2000732421875	2330.323974609375	2332.44482421875	52065.7578125	53911.640625	58685.9296875	56327.484375	46304.48046875	50847.5859375	40917.54296875	39725.203125	39736.6171875	27182.33984375	27718.875	26095.689453125	15245.330078125	14318.482421875	14753.88671875	5657.44970703125	5836.43798828125	5916.88134765625
H0Y956;K4DIA4;P14316	IRF2	2619.93310546875	2672.292724609375	2574.33056640625	134.13356018066406	71.80522918701172	65.51454162597656	241.2134552001953	255.998291015625	255.28868103027344	613.9299926757812	711.1653442382812	653.8929443359375	1316.5595703125	1202.3084716796875	1227.9202880859375	1882.038818359375	2133.024169921875	1821.061279296875	2374.967529296875	2502.69873046875	2309.319580078125	NaN	153.63645935058594	76.96858978271484	2601.984130859375	2737.671142578125	2660.3388671875	2637.074462890625	2491.730712890625	2695.018798828125	2171.56298828125	2362.96875	2410.931884765625	1555.290771484375	1405.8763427734375	1473.9140625	696.66845703125	743.0858764648438	539.7464599609375	274.92852783203125	259.50604248046875	277.4351501464844
H0Y990	ABCE1	12339.205078125	11801.578125	12577.64453125	1091.461181640625	529.012451171875	528.125	2098.625	2049.338134765625	1820.825439453125	3700.94775390625	3487.769775390625	3733.40380859375	6966.49853515625	6892.54736328125	7301.71826171875	10233.4951171875	10492.0390625	11816.9326171875	12708.3046875	11713.607421875	15051.267578125	286.1451721191406	103.8362045288086	182.890869140625	10076.5537109375	9853.462890625	8356.1416015625	9458.6689453125	7137.466796875	8651.716796875	5789.8603515625	5923.59423828125	6210.35205078125	4899.029296875	4442.68017578125	3996.053466796875	1916.71484375	2207.021484375	2382.38671875	759.360595703125	750.4324340820312	565.7405395507812
H0Y993;P35659	DEK	74901.5625	73948.46875	74297.46875	4520.005859375	4374.962890625	4535.2861328125	9889.216796875	9314.6005859375	9801.7607421875	19639.462890625	19978.32421875	19328.935546875	33396.296875	33460.06640625	33423.68359375	54186.6796875	52605.3671875	55008.546875	62663.890625	65397.2734375	66940.0234375	3689.60986328125	3685.611328125	3364.713623046875	76343.359375	72657.9296875	69826.75	69500.7265625	69122.0234375	65717.421875	50448.98046875	49626.4140625	49532.28125	33217.46875	34097.65625	33402.421875	19506.125	18218.119140625	19963.056640625	8060.76953125	8142.0537109375	8178.9951171875
H0Y997;Q96J42	TXNDC15	2926.838623046875	3426.81591796875	3586.58642578125	186.535400390625	132.71067810058594	259.55792236328125	491.1522216796875	391.71295166015625	336.3623962402344	1058.998046875	997.3862915039062	1032.92529296875	1710.0216064453125	1752.567138671875	1739.4083251953125	3030.86181640625	2688.6416015625	2727.627685546875	3114.943115234375	3369.99755859375	3372.1328125	167.83905029296875	161.7493438720703	124.24585723876953	2738.2587890625	2668.082275390625	2756.8037109375	2492.722900390625	2432.458984375	2586.440185546875	2331.6328125	2367.436767578125	2461.468017578125	1500.42333984375	1592.961181640625	1443.462890625	766.68359375	839.7777709960938	759.1795654296875	427.8013000488281	408.0298767089844	353.5082092285156
H0Y9C2	CAMK2D	538.579833984375	793.1893920898438	633.48095703125	51.86534118652344	71.84505462646484	229.4381561279297	206.23184204101562	NaN	171.22239685058594	441.8186950683594	387.07879638671875	309.794189453125	464.8821105957031	535.154296875	514.282958984375	569.053466796875	534.87646484375	616.2916259765625	733.0520629882812	756.9758911132812	582.6141967773438	27.75691032409668	104.44989776611328	85.82483673095703	1131.62646484375	869.339111328125	1195.4671630859375	1183.3624267578125	NaN	1343.1873779296875	865.981689453125	1042.3502197265625	1040.9794921875	1061.3011474609375	697.8157348632812	922.0755004882812	317.48138427734375	422.035400390625	240.44784545898438	164.27947998046875	181.91458129882812	68.09529876708984
H0Y9T6	WDFY3	2164.1708984375	2459.046142578125	1995.9083251953125	39.4026985168457	25.89687728881836	NaN	245.46429443359375	193.10755920410156	180.41305541992188	452.4132080078125	521.8716430664062	489.719970703125	1042.9593505859375	930.283203125	865.8803100585938	1363.53125	1320.361328125	1347.094482421875	1817.5758056640625	1965.384033203125	1826.1781005859375	88.3050308227539	22.885671615600586	70.19965362548828	920.3245239257812	1060.3223876953125	NaN	1068.1920166015625	1201.9493408203125	842.2059936523438	809.3587646484375	681.71826171875	781.3628540039062	588.9542236328125	642.4482421875	675.8917846679688	360.9946594238281	264.4833679199219	422.7467041015625	112.19892883300781	116.22399139404297	212.76710510253906
H0Y9X1;Q96EY4	TMA16	30214.77734375	30168.765625	30543.763671875	1484.03369140625	1375.62890625	1423.7322998046875	3282.019775390625	3343.113525390625	3285.40234375	7640.0380859375	7616.7353515625	7671.45166015625	12987.94921875	13250.490234375	13565.5390625	19516.849609375	19738.955078125	19118.80078125	22457.876953125	23947.83984375	22237.912109375	1208.42626953125	1191.1474609375	1283.997802734375	24834.71875	23519.89453125	23640.48046875	22133.58984375	22402.751953125	22188.130859375	18895.294921875	18847.708984375	18951.16015625	13278.255859375	13073.998046875	12976.615234375	6141.05810546875	6311.447265625	6162.58740234375	2546.60546875	2604.845703125	2459.8818359375
H0Y9Y2	BOD1L1	6593.8095703125	7509.447265625	7248.2177734375	479.464111328125	341.87811279296875	370.66668701171875	632.2568969726562	911.1141357421875	865.1427612304688	1713.2813720703125	1968.9962158203125	1743.4945068359375	3314.28515625	3014.703857421875	3183.685791015625	5083.0078125	4949.931640625	4759.79443359375	5464.20458984375	5585.64013671875	5864.4921875	237.70236206054688	254.51231384277344	205.79928588867188	6787.69091796875	6586.9619140625	6340.76953125	5759.69482421875	5660.1328125	5628.984375	4578.724609375	4769.37646484375	4773.5859375	3356.07373046875	2945.5830078125	3145.892578125	1600.81201171875	1650.767822265625	1329.288330078125	673.7453002929688	535.0989990234375	481.50714111328125
H0Y9Y3;Q9UMS6	SYNPO2	180.34408569335938	135.31187438964844	195.57684326171875	20.3052921295166	84.22171783447266	NaN	27.12651252746582	19.252063751220703	42.741676330566406	65.28733825683594	55.424381256103516	148.928466796875	230.6579132080078	197.8549346923828	140.8214874267578	128.6126251220703	93.331787109375	291.57958984375	243.75588989257812	138.3446044921875	185.0481414794922	NaN	NaN	NaN	18.05866241455078	111.48606872558594	NaN	624.8632202148438	163.00985717773438	265.87548828125	186.5404052734375	161.4178009033203	90.14639282226562	196.7316131591797	150.29681396484375	169.15716552734375	23.66847038269043	23.043493270874023	27.65675163269043	19.221145629882812	NaN	83.11969757080078
H0Y9Z5;Q96LI5	CNOT6L	6790.638671875	7630.3359375	7797.50244140625	389.3298034667969	328.43902587890625	445.8125915527344	823.5757446289062	934.7086791992188	881.78515625	2208.476806640625	1939.00146484375	2000.828369140625	3742.137451171875	4120.69873046875	3640.564697265625	5762.484375	5426.34326171875	5981.87939453125	6527.017578125	6947.3291015625	7089.06494140625	279.7291564941406	269.4227294921875	303.0948486328125	6942.21923828125	6865.7822265625	6828.76123046875	6990.97119140625	6642.5546875	6715.79638671875	5536.6240234375	5625.67138671875	5515.4658203125	3714.84326171875	3450.038818359375	3380.40478515625	1830.0994873046875	1721.4169921875	1594.273193359375	594.9395751953125	578.2573852539062	637.8184204101562
H0Y9Z7	KIF13A	796.232666015625	706.3346557617188	710.1444091796875	66.03916931152344	30.697696685791016	21.332612991333008	82.86930847167969	4.718002796173096	53.4048957824707	182.8335418701172	149.60165405273438	146.081787109375	188.30267333984375	251.50241088867188	242.00477600097656	308.7568359375	470.6270446777344	451.7134094238281	703.7844848632812	424.2764892578125	364.84527587890625	NaN	NaN	NaN	498.4220886230469	397.8377380371094	216.0747528076172	334.5538330078125	462.0820617675781	225.66847229003906	143.42079162597656	12.992844581604004	152.44998168945312	72.53593444824219	157.21710205078125	112.16081237792969	25.58027458190918	20.824907302856445	65.32543182373047	NaN	NaN	NaN
H0YA52;Q9H0N5	PCBD2	6169.67822265625	5853.79443359375	6083.30419921875	351.3630676269531	463.978759765625	295.5831298828125	832.1696166992188	948.4920043945312	994.6535034179688	1824.2000732421875	1858.7659912109375	1580.9803466796875	2854.319580078125	3480.71337890625	3565.091552734375	4838.80859375	4693.755859375	4382.79296875	5579.3056640625	6290.66650390625	6918.9658203125	196.91156005859375	248.05494689941406	204.21592712402344	7100.0908203125	6403.80859375	5988.70849609375	5572.3173828125	5765.357421875	6046.47119140625	4483.6376953125	4843.3916015625	4693.58984375	3299.156005859375	3512.019287109375	3291.572265625	1525.5018310546875	1409.199462890625	1437.181884765625	673.1943359375	594.564208984375	655.107177734375
H0YAH6	DDR1	799.6912841796875	1344.8360595703125	817.1246948242188	29.55693817138672	44.94173812866211	69.63064575195312	42.76240921020508	68.21990203857422	12.49991512298584	69.60159301757812	57.8825798034668	145.7940673828125	274.9165954589844	208.20462036132812	255.68458557128906	457.8802490234375	224.5567626953125	363.6835021972656	356.0802307128906	474.21533203125	532.1289672851562	40.91851043701172	7.338070392608643	NaN	284.1381530761719	315.8401184082031	254.66561889648438	121.11803436279297	254.5795135498047	202.71817016601562	173.1854705810547	87.38102722167969	81.22122192382812	148.4951934814453	115.22209167480469	120.074462890625	45.3735466003418	11.23432731628418	35.999332427978516	25.56527328491211	27.341590881347656	15.380313873291016
H0YAN4	LARP1	922.9671020507812	812.1552124023438	539.7938232421875	28.380632400512695	53.84811019897461	NaN	39.4267463684082	79.91726684570312	30.963319778442383	82.53988647460938	86.98973083496094	171.2596435546875	306.8764953613281	151.68338012695312	286.1945495605469	381.1879577636719	403.569580078125	506.265380859375	467.84967041015625	477.18524169921875	630.91162109375	153.80227661132812	63.730316162109375	NaN	713.0466918945312	579.9407348632812	NaN	508.0435791015625	596.6716918945312	451.2322082519531	307.9327392578125	358.7037658691406	403.1839294433594	122.50794982910156	303.80902099609375	403.1003112792969	108.37019348144531	163.85523986816406	117.08271026611328	7.684860706329346	NaN	57.47235870361328
H0YAP0;Q96GY0	ZC2HC1A	6785.36669921875	6846.99755859375	6801.6044921875	336.5671081542969	195.33299255371094	206.90528869628906	471.7071533203125	562.72265625	484.3849182128906	941.3002319335938	878.062255859375	922.4625244140625	1582.1009521484375	1659.9237060546875	1854.8194580078125	3713.00390625	3498.550048828125	3291.982421875	4220.22607421875	5285.388671875	3972.29345703125	243.94822692871094	217.7174530029297	251.26861572265625	7500.94921875	6035.11767578125	5769.2353515625	4353.63818359375	4237.40087890625	4083.539306640625	2966.686767578125	2844.973388671875	3157.91650390625	1843.33203125	1934.154541015625	2063.49267578125	1522.1785888671875	1137.4388427734375	1192.82177734375	397.222900390625	254.217041015625	447.4046325683594
H0YAT7	DST	NaN	NaN	NaN	40.14286804199219	NaN	NaN	56.618011474609375	110.61299896240234	51.34809875488281	123.48722839355469	84.81631469726562	193.8762969970703	165.4718017578125	129.79281616210938	206.6788787841797	NaN	422.19512939453125	288.3721008300781	NaN	NaN	NaN	NaN	NaN	NaN	607.1908569335938	NaN	NaN	536.1568603515625	382.79547119140625	548.6184692382812	475.7806396484375	326.33441162109375	263.86273193359375	315.3064270019531	378.1004638671875	299.9432373046875	NaN	117.06523895263672	156.20632934570312	NaN	NaN	NaN
H0YAW5;O95271	TNKS	1993.588134765625	1802.3131103515625	2076.628173828125	131.40695190429688	95.65970611572266	158.6826629638672	221.57623291015625	262.1446533203125	219.97230529785156	625.0655517578125	603.8423461914062	627.4369506835938	1066.95068359375	1128.8961181640625	921.6399536132812	1305.291015625	1380.9078369140625	1558.79736328125	1801.1549072265625	1900.99365234375	1955.4404296875	55.50676727294922	74.6224136352539	40.561927795410156	2092.92919921875	2140.716064453125	1886.060546875	1936.1051025390625	1916.1854248046875	1673.4466552734375	1557.0958251953125	1667.489013671875	1490.552490234375	1192.4951171875	859.0007934570312	1040.2900390625	322.76910400390625	503.3125305175781	455.9615173339844	157.92286682128906	165.9053192138672	146.40196228027344
H0YB09	DGLUCY	2672.032470703125	3387.122802734375	3333.9052734375	174.6750030517578	142.9937744140625	194.3286590576172	351.3589172363281	380.46697998046875	478.704833984375	1067.5172119140625	903.3942260742188	830.8630981445312	1748.388916015625	1686.91015625	1531.2645263671875	2247.65625	2205.3662109375	2401.31298828125	2619.2763671875	2627.81494140625	2690.701904296875	76.90824890136719	100.67790222167969	171.2572021484375	4054.76123046875	3784.00341796875	3572.71533203125	3034.1474609375	3349.104736328125	2928.851806640625	2156.007080078125	2438.654052734375	2239.978515625	1454.0322265625	1543.245849609375	1758.2437744140625	874.92041015625	787.7852172851562	662.7387084960938	234.29824829101562	243.47824096679688	262.39312744140625
H0YB92	CEP170	1567.8746337890625	1763.1982421875	1470.1573486328125	69.15604400634766	59.607872009277344	102.13499450683594	98.279052734375	118.94683837890625	172.26480102539062	202.55796813964844	450.69244384765625	433.0578918457031	592.1934204101562	495.93560791015625	668.7234497070312	850.7322998046875	999.7301025390625	956.6978759765625	1274.38671875	1268.929443359375	1593.7222900390625	102.58426666259766	26.17053985595703	90.2882080078125	1985.18603515625	1692.2850341796875	1740.693359375	1299.914794921875	1331.044921875	1096.966796875	963.2111206054688	961.9265747070312	1038.040283203125	722.6915893554688	705.421630859375	795.4251098632812	340.4181823730469	362.26104736328125	454.8212585449219	101.72694396972656	124.46244812011719	162.021240234375
